objective,metric,lambda_l1,lambda_l2,learning_rate,max_depth,min_data_in_leaf,n_estimators,auc_train,f1_train,auc_test,f1_test
binary,auc,1.0,0.5,0.5,2,100,10,0.6801745157093562,0.6003229818354962,0.6642223502548177,0.5936042330762429
binary,auc,1.0,0.5,0.5,2,100,20,0.6885685225992688,0.6043601445895893,0.6675058293926628,0.5962296253249006
binary,auc,1.0,0.5,0.5,2,100,50,0.6997799086736117,0.6107705269023076,0.6697092130558536,0.5943972331625039
binary,auc,1.0,0.5,0.5,2,100,100,0.7093812388463504,0.6168391743303107,0.6684317109252723,0.5944340200794751
binary,auc,1.0,0.5,0.5,5,10,10,0.7158329044834967,0.6177823940123542,0.6670136223604896,0.5951322816404919
binary,auc,1.0,0.5,0.5,5,10,20,0.7357065617334783,0.6278707461254082,0.6642174037678984,0.5938852328738533
binary,auc,1.0,0.5,0.5,5,10,50,0.7724340819423182,0.6508803010443976,0.6546221457522576,0.5837785049578142
binary,auc,1.0,0.5,0.5,5,10,100,0.7999914645329261,0.672249619545747,0.6464818902626374,0.5766248217880022
binary,auc,1.0,0.5,0.5,5,20,10,0.7123497367157725,0.6156257351095903,0.6649210610668735,0.5948652514513048
binary,auc,1.0,0.5,0.5,5,20,20,0.7348403049153348,0.6270413715986857,0.6617872052939836,0.5910981039079698
binary,auc,1.0,0.5,0.5,5,20,50,0.769271122857064,0.6489559390297058,0.6538572835840402,0.5828530393742894
binary,auc,1.0,0.5,0.5,5,20,100,0.7945049286938733,0.6678875368475691,0.6478070156255233,0.5799987381372239
binary,auc,1.0,0.5,0.5,5,50,10,0.7093280874918908,0.6162717895558075,0.6669179905282947,0.5954253112621183
binary,auc,1.0,0.5,0.5,5,50,20,0.7302074564770361,0.6267834148099237,0.6653645448981305,0.5945143677057777
binary,auc,1.0,0.5,0.5,5,50,50,0.7613374539903969,0.6442577998331478,0.6579561863496469,0.5921076641694967
binary,auc,1.0,0.5,0.5,5,50,100,0.7855689821192575,0.6605109636769466,0.649541340980367,0.5847136376867704
binary,auc,1.0,0.5,0.5,5,100,10,0.7083256033460928,0.6163266557222511,0.6652427364867449,0.5959777552178259
binary,auc,1.0,0.5,0.5,5,100,20,0.7260446799543949,0.6254564351047552,0.6653852281471065,0.593023583601464
binary,auc,1.0,0.5,0.5,5,100,50,0.7533427566435229,0.6414363944132081,0.6586956789634144,0.5864897219690342
binary,auc,1.0,0.5,0.5,5,100,100,0.7748673331463677,0.6555863372301413,0.6524450932073799,0.5808083923456361
binary,auc,1.0,0.5,0.5,10,10,10,0.7329317791627273,0.6273165958735513,0.6649356413896557,0.5912587078641753
binary,auc,1.0,0.5,0.5,10,10,20,0.7612551081377649,0.6442720173298299,0.6614361317977271,0.5915267492708703
binary,auc,1.0,0.5,0.5,10,10,50,0.7984538930784039,0.6694157765125798,0.6525727002140649,0.5813119524199317
binary,auc,1.0,0.5,0.5,10,10,100,0.8245504256951582,0.688587489756484,0.6449069378709064,0.5753443194990645
binary,auc,1.0,0.5,0.5,10,20,10,0.7303851541383644,0.627854292729196,0.6704569547640183,0.5951222061778011
binary,auc,1.0,0.5,0.5,10,20,20,0.7583582092242906,0.6432997019153902,0.6619688636243525,0.5867666909079203
binary,auc,1.0,0.5,0.5,10,20,50,0.7949090015223305,0.6665953811027628,0.6528458827792215,0.5803441815420854
binary,auc,1.0,0.5,0.5,10,20,100,0.8198422482525242,0.6851583393743271,0.6453111978620415,0.5743547427969704
binary,auc,1.0,0.5,0.5,10,50,10,0.7271695115854317,0.625365206059968,0.662715020875191,0.5907591911377251
binary,auc,1.0,0.5,0.5,10,50,20,0.7495146465584738,0.6394081713837063,0.6596075023016265,0.5856694825273921
binary,auc,1.0,0.5,0.5,10,50,50,0.7807819266938005,0.6616063109114728,0.6528775063287368,0.5829956305416711
binary,auc,1.0,0.5,0.5,10,50,100,0.804365374092805,0.6771592808964009,0.6466680750642436,0.5759992683905507
binary,auc,1.0,0.5,0.5,10,100,10,0.7201939703539045,0.6221055910380205,0.6663216703131274,0.5972641863999915
binary,auc,1.0,0.5,0.5,10,100,20,0.7420393468942835,0.6365945630218791,0.6619635685101656,0.5887138577929768
binary,auc,1.0,0.5,0.5,10,100,50,0.773516598186029,0.6548154169357144,0.6540047786798109,0.5862360284573619
binary,auc,1.0,0.5,0.5,10,100,100,0.798139606979221,0.6712288034584862,0.6476699925804661,0.5785239228238015
binary,auc,1.0,0.5,0.5,20,10,10,0.7354921161168697,0.6287865109033993,0.6633719034328073,0.592788025688105
binary,auc,1.0,0.5,0.5,20,10,20,0.7641751706366876,0.6472636573757847,0.6585804325302616,0.5852640105944776
binary,auc,1.0,0.5,0.5,20,10,50,0.8012741212111151,0.6731054614207855,0.6502494175158451,0.5793354088609686
binary,auc,1.0,0.5,0.5,20,10,100,0.8247117221163757,0.6891467574785435,0.6420359774219841,0.5739401296686858
binary,auc,1.0,0.5,0.5,20,20,10,0.7321882431049233,0.6277463337256575,0.6651907675178216,0.5919887731720874
binary,auc,1.0,0.5,0.5,20,20,20,0.7566809335864981,0.6422326442928478,0.6591263403352765,0.5854895163304378
binary,auc,1.0,0.5,0.5,20,20,50,0.7915338934079447,0.6674770682605179,0.6523100298619792,0.5820092303258757
binary,auc,1.0,0.5,0.5,20,20,100,0.8174005863980526,0.6850859283044964,0.6455650005729675,0.5748877401352689
binary,auc,1.0,0.5,0.5,20,50,10,0.7281609947307571,0.6252949600214038,0.6626009166883924,0.5925317409662415
binary,auc,1.0,0.5,0.5,20,50,20,0.7519432699767251,0.6409015805224914,0.6587964525284459,0.587922120055483
binary,auc,1.0,0.5,0.5,20,50,50,0.7847318110450371,0.6636017976038016,0.649606891952819,0.5803395412550504
binary,auc,1.0,0.5,0.5,20,50,100,0.8066145901120564,0.6780417056529348,0.6441244843410782,0.5760060242108263
binary,auc,1.0,0.5,0.5,20,100,10,0.7207059461610958,0.6233980612825109,0.6666644532652223,0.5932481736022802
binary,auc,1.0,0.5,0.5,20,100,20,0.7426986519554273,0.6366870311613959,0.6610547435433333,0.5916919816460466
binary,auc,1.0,0.5,0.5,20,100,50,0.7755750368237302,0.6569023664723993,0.653927921924003,0.583204379055731
binary,auc,1.0,0.5,0.5,20,100,100,0.7986663522829022,0.670197264879255,0.6474192210880938,0.5790069568019903
binary,auc,1.0,0.5,0.5,50,10,10,0.7354921161168697,0.6287865109033993,0.6633719034328073,0.592788025688105
binary,auc,1.0,0.5,0.5,50,10,20,0.7641751706366876,0.6472636573757847,0.6585804325302616,0.5852640105944776
binary,auc,1.0,0.5,0.5,50,10,50,0.8012741212111151,0.6731054614207855,0.6502494175158451,0.5793354088609686
binary,auc,1.0,0.5,0.5,50,10,100,0.8247117221163757,0.6891467574785435,0.6420359774219841,0.5739401296686858
binary,auc,1.0,0.5,0.5,50,20,10,0.7321882431049233,0.6277463337256575,0.6651907675178216,0.5919887731720874
binary,auc,1.0,0.5,0.5,50,20,20,0.7566809335864981,0.6422326442928478,0.6591263403352765,0.5854895163304378
binary,auc,1.0,0.5,0.5,50,20,50,0.7915338934079447,0.6674770682605179,0.6523100298619792,0.5820092303258757
binary,auc,1.0,0.5,0.5,50,20,100,0.8174005863980526,0.6850859283044964,0.6455650005729675,0.5748877401352689
binary,auc,1.0,0.5,0.5,50,50,10,0.7281609947307571,0.6252949600214038,0.6626009166883924,0.5925317409662415
binary,auc,1.0,0.5,0.5,50,50,20,0.7519432699767251,0.6409015805224914,0.6587964525284459,0.587922120055483
binary,auc,1.0,0.5,0.5,50,50,50,0.7847318110450371,0.6636017976038016,0.649606891952819,0.5803395412550504
binary,auc,1.0,0.5,0.5,50,50,100,0.8066145901120564,0.6780417056529348,0.6441244843410782,0.5760060242108263
binary,auc,1.0,0.5,0.5,50,100,10,0.7207059461610958,0.6233980612825109,0.6666644532652223,0.5932481736022802
binary,auc,1.0,0.5,0.5,50,100,20,0.7426986519554273,0.6366870311613959,0.6610547435433333,0.5916919816460466
binary,auc,1.0,0.5,0.5,50,100,50,0.7755750368237302,0.6569023664723993,0.653927921924003,0.583204379055731
binary,auc,1.0,0.5,0.5,50,100,100,0.7986663522829022,0.670197264879255,0.6474192210880938,0.5790069568019903
binary,auc,1.0,0.5,1.0,2,10,10,0.6826940053174062,0.60013501331407,0.6614281849269298,0.5913520751939814
binary,auc,1.0,0.5,1.0,2,10,20,0.692192306647298,0.6049646514118315,0.6635712647988009,0.5923533330594546
binary,auc,1.0,0.5,1.0,2,10,50,0.7059226876350619,0.612982366522116,0.6600720654205766,0.5872159912301932
binary,auc,1.0,0.5,1.0,2,10,100,0.7167262377279121,0.6168138352801998,0.6579721664336841,0.5847052966054679
binary,auc,1.0,0.5,1.0,2,20,10,0.6825755509777217,0.6001714240297945,0.6614783754629874,0.5911446151023756
binary,auc,1.0,0.5,1.0,2,20,20,0.693438046845077,0.6054407038124414,0.6635243558235048,0.5896224929371355
binary,auc,1.0,0.5,1.0,2,20,50,0.7059807211426321,0.6124708372290787,0.6610450354094232,0.5873669751166926
binary,auc,1.0,0.5,1.0,2,20,100,0.7161355861245937,0.6201496773404811,0.6574713365473265,0.5828569732681482
binary,auc,1.0,0.5,1.0,2,50,10,0.6823255812515714,0.5991272772979322,0.661781758423739,0.5902137030954467
binary,auc,1.0,0.5,1.0,2,50,20,0.6908160619578331,0.6025366922442802,0.664747917040691,0.5903650865416368
binary,auc,1.0,0.5,1.0,2,50,50,0.7039244835039068,0.6123473787302953,0.6624985824049349,0.5902933297790879
binary,auc,1.0,0.5,1.0,2,50,100,0.7131392172988189,0.6171334196631482,0.6591496035459957,0.5883961493090936
binary,auc,1.0,0.5,1.0,2,100,10,0.6821249011924984,0.6005773678933957,0.6590388788632179,0.589263004435708
binary,auc,1.0,0.5,1.0,2,100,20,0.690632938790061,0.60409793417641,0.6619492627279203,0.5916846501266658
binary,auc,1.0,0.5,1.0,2,100,50,0.7029228483445294,0.6114246692358744,0.6574774507543308,0.5872751434791365
binary,auc,1.0,0.5,1.0,2,100,100,0.7118653800699736,0.6169586749270078,0.6557163050958686,0.5854694450470821
binary,auc,1.0,0.5,1.0,5,10,10,0.7263647388624793,0.6242129923963321,0.6541335732849579,0.5830752387284394
binary,auc,1.0,0.5,1.0,5,10,20,0.7538896151552041,0.6401013810198143,0.6469757314066481,0.57878132062832
binary,auc,1.0,0.5,1.0,5,10,50,0.792378947033419,0.664944039276485,0.6400944540179054,0.573297903409577
binary,auc,1.0,0.5,1.0,5,10,100,0.8196658609649345,0.68534979966785,0.6351532350024887,0.5676509226753169
binary,auc,1.0,0.5,1.0,5,20,10,0.7220712012158095,0.6219962447667903,0.6554949500976985,0.5848128470142688
binary,auc,1.0,0.5,1.0,5,20,20,0.74888228025248,0.6392232913636521,0.6518287758323725,0.582342633328622
binary,auc,1.0,0.5,1.0,5,20,50,0.7845614276183822,0.6638217233065999,0.6443799697821252,0.5753337054780837
binary,auc,1.0,0.5,1.0,5,20,100,0.8117953695804733,0.6811951127128983,0.637702007907974,0.5674011980180267
binary,auc,1.0,0.5,1.0,5,50,10,0.721149641011187,0.6214046465041858,0.6575203984027219,0.5872910310701731
binary,auc,1.0,0.5,1.0,5,50,20,0.7417500420922826,0.6336038707634367,0.6541810061661386,0.5845944583341817
binary,auc,1.0,0.5,1.0,5,50,50,0.7775374406423744,0.6571651173835303,0.64616616381166,0.577626065971672
binary,auc,1.0,0.5,1.0,5,50,100,0.8018910863928448,0.6745536735270913,0.6402768201456739,0.5710857719681582
binary,auc,1.0,0.5,1.0,5,100,10,0.7155465633384767,0.6178638261123448,0.6558379392447689,0.583899128920114
binary,auc,1.0,0.5,1.0,5,100,20,0.7369329590125258,0.6324166005334811,0.650218746338279,0.5842025281151986
binary,auc,1.0,0.5,1.0,5,100,50,0.7679753605428301,0.6527755266717823,0.6449860333112114,0.5767677766105559
binary,auc,1.0,0.5,1.0,5,100,100,0.7951857211061778,0.6709868253012421,0.6408838587320919,0.5763980135026668
binary,auc,1.0,0.5,1.0,10,10,10,0.7474580895937105,0.635823901146649,0.6528142376574693,0.5814404693648538
binary,auc,1.0,0.5,1.0,10,10,20,0.7758345768526443,0.6539021801869788,0.6466954575423438,0.5759073106540932
binary,auc,1.0,0.5,1.0,10,10,50,0.8159764939821628,0.6834115876514035,0.6352615655040343,0.5668197637279418
binary,auc,1.0,0.5,1.0,10,10,100,0.8411455681254237,0.7020812971038385,0.6328192482870857,0.5627995820333288
binary,auc,1.0,0.5,1.0,10,20,10,0.7457000925133265,0.6361761563391543,0.649021258251112,0.578447570162585
binary,auc,1.0,0.5,1.0,10,20,20,0.7728420277325571,0.6529636937005878,0.6447110320647146,0.5762570186951665
binary,auc,1.0,0.5,1.0,10,20,50,0.8094240083127225,0.6791191771949289,0.6381837112594007,0.5711720474820629
binary,auc,1.0,0.5,1.0,10,20,100,0.8346498603902458,0.6969790094238033,0.631697441494499,0.5633513838547483
binary,auc,1.0,0.5,1.0,10,50,10,0.7350675692622702,0.6282559708543164,0.6577386485664529,0.5853018027542355
binary,auc,1.0,0.5,1.0,10,50,20,0.7615644103339344,0.6464109999679084,0.6499786165821009,0.5794983480611523
binary,auc,1.0,0.5,1.0,10,50,50,0.7998477216908157,0.6745165740650405,0.6442795139544911,0.5748144676743511
binary,auc,1.0,0.5,1.0,10,50,100,0.8230773541967359,0.6890360170547977,0.6361781983874538,0.5676851432734247
binary,auc,1.0,0.5,1.0,10,100,10,0.7319747607726396,0.6308681252239671,0.6554815963966207,0.588474098977767
binary,auc,1.0,0.5,1.0,10,100,20,0.7559418188421095,0.6442602845189066,0.649607269018644,0.5814738960309693
binary,auc,1.0,0.5,1.0,10,100,50,0.7912561230627082,0.6684582449553061,0.6425619936623785,0.5736432139705294
binary,auc,1.0,0.5,1.0,10,100,100,0.8151145401657898,0.6862906283086164,0.6348158739177531,0.570162464141977
binary,auc,1.0,0.5,1.0,20,10,10,0.7466199976212832,0.6370623172769684,0.6499813649391103,0.5759995729939853
binary,auc,1.0,0.5,1.0,20,10,20,0.7761410639871095,0.6572185977969958,0.6468060810181631,0.5735139519727276
binary,auc,1.0,0.5,1.0,20,10,50,0.8176501727696025,0.6834761787485175,0.6392127191846737,0.5644422311953576
binary,auc,1.0,0.5,1.0,20,10,100,0.8425157692446573,0.7024037346203743,0.6330719636547691,0.5623576066836042
binary,auc,1.0,0.5,1.0,20,20,10,0.7486836881543425,0.6394851689148116,0.6433264776161973,0.5766484499250158
binary,auc,1.0,0.5,1.0,20,20,20,0.7756292625102992,0.6556118450492318,0.6389772936338373,0.5703250435203299
binary,auc,1.0,0.5,1.0,20,20,50,0.8118010432875113,0.6816255684984478,0.6341514433431529,0.5660406302305457
binary,auc,1.0,0.5,1.0,20,20,100,0.8346319365623894,0.6959582521746789,0.6296784498590955,0.5611162814344355
binary,auc,1.0,0.5,1.0,20,50,10,0.7387688173852749,0.6323010240987338,0.6536810049319522,0.5805795285410894
binary,auc,1.0,0.5,1.0,20,50,20,0.7623737466742798,0.6485189772004798,0.6512103813821276,0.5819897919371783
binary,auc,1.0,0.5,1.0,20,50,50,0.7980704717316347,0.6709697577499139,0.6437450473100595,0.5746732463851382
binary,auc,1.0,0.5,1.0,20,50,100,0.8232747159601166,0.6929540845761409,0.6356397976559315,0.563556249926548
binary,auc,1.0,0.5,1.0,20,100,10,0.7315816757288621,0.6281968182054715,0.6574399084174004,0.5845114356608149
binary,auc,1.0,0.5,1.0,20,100,20,0.7555875694319701,0.6443901841119843,0.6546471128663826,0.5866455708179994
binary,auc,1.0,0.5,1.0,20,100,50,0.7887717594120772,0.6686217847137647,0.6464859103369965,0.5752616758349719
binary,auc,1.0,0.5,1.0,20,100,100,0.8150745365188995,0.6846883714072031,0.6378634214212381,0.5682734207148137
binary,auc,1.0,0.5,1.0,50,10,10,0.7466199976212832,0.6370623172769684,0.6499813649391103,0.5759995729939853
binary,auc,1.0,0.5,1.0,50,10,20,0.7761410639871095,0.6572185977969958,0.6468060810181631,0.5735139519727276
binary,auc,1.0,0.5,1.0,50,10,50,0.8176501727696025,0.6834761787485175,0.6392127191846737,0.5644422311953576
binary,auc,1.0,0.5,1.0,50,10,100,0.8425157692446573,0.7024037346203743,0.6330719636547691,0.5623576066836042
binary,auc,1.0,0.5,1.0,50,20,10,0.7486836881543425,0.6394851689148116,0.6433264776161973,0.5766484499250158
binary,auc,1.0,0.5,1.0,50,20,20,0.7756292625102992,0.6556118450492318,0.6389772936338373,0.5703250435203299
binary,auc,1.0,0.5,1.0,50,20,50,0.8118010432875113,0.6816255684984478,0.6341514433431529,0.5660406302305457
binary,auc,1.0,0.5,1.0,50,20,100,0.8346319365623894,0.6959582521746789,0.6296784498590955,0.5611162814344355
binary,auc,1.0,0.5,1.0,50,50,10,0.7387688173852749,0.6323010240987338,0.6536810049319522,0.5805795285410894
binary,auc,1.0,0.5,1.0,50,50,20,0.7623737466742798,0.6485189772004798,0.6512103813821276,0.5819897919371783
binary,auc,1.0,0.5,1.0,50,50,50,0.7980704717316347,0.6709697577499139,0.6437450473100595,0.5746732463851382
binary,auc,1.0,0.5,1.0,50,50,100,0.8232747159601166,0.6929540845761409,0.6356397976559315,0.563556249926548
binary,auc,1.0,0.5,1.0,50,100,10,0.7315816757288621,0.6281968182054715,0.6574399084174004,0.5845114356608149
binary,auc,1.0,0.5,1.0,50,100,20,0.7555875694319701,0.6443901841119843,0.6546471128663826,0.5866455708179994
binary,auc,1.0,0.5,1.0,50,100,50,0.7887717594120772,0.6686217847137647,0.6464859103369965,0.5752616758349719
binary,auc,1.0,0.5,1.0,50,100,100,0.8150745365188995,0.6846883714072031,0.6378634214212381,0.5682734207148137
binary,auc,1.0,1.0,0.1,2,10,10,0.6514504529582513,0.5724198065246705,0.64873544867962,0.5728311523079074
binary,auc,1.0,1.0,0.1,2,10,20,0.6659672324478532,0.5897683032630773,0.6567958283139741,0.5900295352531754
binary,auc,1.0,1.0,0.1,2,10,50,0.6818808397048705,0.6007174449913874,0.6665946781480198,0.5968228630923432
binary,auc,1.0,1.0,0.1,2,10,100,0.6906013779965173,0.6070688089592263,0.6696741744080253,0.5965049047928767
binary,auc,1.0,1.0,0.1,2,20,10,0.6514504529582513,0.5724198065246705,0.64873544867962,0.5728311523079074
binary,auc,1.0,1.0,0.1,2,20,20,0.6659672324478532,0.5897683032630773,0.6567958283139741,0.5900295352531754
binary,auc,1.0,1.0,0.1,2,20,50,0.6820355027946768,0.6004642376196974,0.6666783917012941,0.5967038286134653
binary,auc,1.0,1.0,0.1,2,20,100,0.6908084322063034,0.6063793538123671,0.6700322917604676,0.5972110115381253
binary,auc,1.0,1.0,0.1,2,50,10,0.6514504529582513,0.5724198065246705,0.64873544867962,0.5728311523079074
binary,auc,1.0,1.0,0.1,2,50,20,0.6658330092758645,0.5898349661741144,0.6564370380399851,0.590152988989403
binary,auc,1.0,1.0,0.1,2,50,50,0.6820207371485232,0.6001468262661267,0.6669070374766671,0.5966877053857033
binary,auc,1.0,1.0,0.1,2,50,100,0.690756416508651,0.6054916802883302,0.6702601508695213,0.5970504317203679
binary,auc,1.0,1.0,0.1,2,100,10,0.6515137477344385,0.5724198065246705,0.6485782977876946,0.5728311523079074
binary,auc,1.0,1.0,0.1,2,100,20,0.665689921371026,0.5901871648052269,0.6564619597019221,0.58958785873721
binary,auc,1.0,1.0,0.1,2,100,50,0.6819640009263092,0.5995290827054899,0.6662278468287669,0.5980028991486207
binary,auc,1.0,1.0,0.1,2,100,100,0.6901650110236647,0.606438283082891,0.6695154918559592,0.5967558544973887
binary,auc,1.0,1.0,0.1,5,10,10,0.6741745435633432,0.593430698575697,0.6561368523231642,0.5847365134840389
binary,auc,1.0,1.0,0.1,5,10,20,0.693191464382299,0.6051633610528269,0.6652952923288799,0.5969436011400103
binary,auc,1.0,1.0,0.1,5,10,50,0.7183078328357358,0.618395715469605,0.6705857529509126,0.5989773072830477
binary,auc,1.0,1.0,0.1,5,10,100,0.7358983857073853,0.6273339234705779,0.669488358839112,0.5985013275507226
binary,auc,1.0,1.0,0.1,5,20,10,0.6745604335975024,0.594584826022618,0.6559073874100874,0.5856938222811316
binary,auc,1.0,1.0,0.1,5,20,20,0.6926429376108448,0.6049919114288705,0.6652809503752839,0.5978166114624783
binary,auc,1.0,1.0,0.1,5,20,50,0.7164296806976523,0.617983842919563,0.670103076008257,0.5987300137465473
binary,auc,1.0,1.0,0.1,5,20,100,0.7359825309577553,0.6287161227423074,0.6696445874168053,0.5975795341569738
binary,auc,1.0,1.0,0.1,5,50,10,0.6733276593189679,0.5925379559822804,0.6549732059401335,0.584959068659716
binary,auc,1.0,1.0,0.1,5,50,20,0.691424668680605,0.6047496280547499,0.6654297977023822,0.5960084677781627
binary,auc,1.0,1.0,0.1,5,50,50,0.7131874321432635,0.6157195563883859,0.6712581145619166,0.6002172951700065
binary,auc,1.0,1.0,0.1,5,50,100,0.7302475356297368,0.6259575350753451,0.6708516861819085,0.5974136024478772
binary,auc,1.0,1.0,0.1,5,100,10,0.6729808884507064,0.5915964388393845,0.6558276342077077,0.5850165244801879
binary,auc,1.0,1.0,0.1,5,100,20,0.689829169462076,0.6041583647610476,0.6653114808989068,0.5964890430359074
binary,auc,1.0,1.0,0.1,5,100,50,0.7096148948818467,0.6162471096046316,0.671001376823576,0.6005705848337813
binary,auc,1.0,1.0,0.1,5,100,100,0.7283621542007636,0.6274881187454671,0.6707411442214571,0.5982414711490817
binary,auc,1.0,1.0,0.1,10,10,10,0.6815819540420497,0.5975237483041197,0.6587790016462577,0.5880089209196927
binary,auc,1.0,1.0,0.1,10,10,20,0.7041694742225527,0.6132101501529479,0.6676447115766337,0.5965900689893378
binary,auc,1.0,1.0,0.1,10,10,50,0.7385447303132301,0.6326940653810702,0.6716046098638833,0.6011947934601393
binary,auc,1.0,1.0,0.1,10,10,100,0.7646676660058976,0.647798289334205,0.6662044251213882,0.5935092082885739
binary,auc,1.0,1.0,0.1,10,20,10,0.6810542696369163,0.5978065688073028,0.658434388924931,0.5882910274851265
binary,auc,1.0,1.0,0.1,10,20,20,0.7030484567883931,0.6123399824705992,0.6681280910789861,0.5992247260110224
binary,auc,1.0,1.0,0.1,10,20,50,0.7371087907535946,0.6303346753378147,0.6710754700486792,0.5990098552050385
binary,auc,1.0,1.0,0.1,10,20,100,0.7626283175737699,0.6465861322744693,0.6674059241645921,0.5945903582668621
binary,auc,1.0,1.0,0.1,10,50,10,0.6800966272907889,0.5970910165822082,0.6585556570518606,0.5875424255026432
binary,auc,1.0,1.0,0.1,10,50,20,0.7001052651946683,0.6115528866610999,0.667439603566999,0.5987467108945372
binary,auc,1.0,1.0,0.1,10,50,50,0.7316478453182077,0.6287652790934383,0.6710600987775298,0.5984709524730772
binary,auc,1.0,1.0,0.1,10,50,100,0.7568319076039156,0.6441606734649266,0.6670197524213938,0.5950061752607787
binary,auc,1.0,1.0,0.1,10,100,10,0.6773739069908687,0.594318648696785,0.6578875035468791,0.5873677537887781
binary,auc,1.0,1.0,0.1,10,100,20,0.6967731210826841,0.6097155030875613,0.6667898781528693,0.5972863143067975
binary,auc,1.0,1.0,0.1,10,100,50,0.7243598713142813,0.6259204257093431,0.6718353585186089,0.5994493651401084
binary,auc,1.0,1.0,0.1,10,100,100,0.7485936477060268,0.6403200189126511,0.6681851696463976,0.5978322794593584
binary,auc,1.0,1.0,0.1,20,10,10,0.6815684968761095,0.5974705833124765,0.6588670584644832,0.5878212358922391
binary,auc,1.0,1.0,0.1,20,10,20,0.7047713369256682,0.6127948424844017,0.6683421481135555,0.5973045034289648
binary,auc,1.0,1.0,0.1,20,10,50,0.7392589277216725,0.6314164111844675,0.6724604338046918,0.601107812345897
binary,auc,1.0,1.0,0.1,20,10,100,0.7641068516511457,0.6473780778110757,0.6677286437297371,0.5948772449666048
binary,auc,1.0,1.0,0.1,20,20,10,0.6811193637816856,0.598038217678959,0.6585024043379623,0.5882520364769305
binary,auc,1.0,1.0,0.1,20,20,20,0.7032677670928126,0.6121035346175252,0.6683261179573972,0.5989137111492671
binary,auc,1.0,1.0,0.1,20,20,50,0.736988744692562,0.6317514010880307,0.6720742691062506,0.5983391595498325
binary,auc,1.0,1.0,0.1,20,20,100,0.7634990438461875,0.647004998836695,0.6671798801949933,0.5952071281832841
binary,auc,1.0,1.0,0.1,20,50,10,0.6800954203324516,0.597058915173945,0.6585581634456713,0.587571278627289
binary,auc,1.0,1.0,0.1,20,50,20,0.7008178238745079,0.6119813555458041,0.668111872710511,0.598997020849055
binary,auc,1.0,1.0,0.1,20,50,50,0.7320661098586053,0.6289279416084924,0.6724272482002823,0.5998373970148845
binary,auc,1.0,1.0,0.1,20,50,100,0.7561599378778331,0.6443204482789326,0.6686198272291083,0.5960483154806153
binary,auc,1.0,1.0,0.1,20,100,10,0.6773739069908687,0.594318648696785,0.6578875035468791,0.5873677537887781
binary,auc,1.0,1.0,0.1,20,100,20,0.6969385502441425,0.609800445689075,0.6668381192399853,0.5972322622934976
binary,auc,1.0,1.0,0.1,20,100,50,0.7251463775796227,0.6257136972083331,0.6720190443898799,0.6013637454467434
binary,auc,1.0,1.0,0.1,20,100,100,0.7479080158685205,0.639722100665446,0.6685612780695788,0.5975349815136158
binary,auc,1.0,1.0,0.1,50,10,10,0.6815684968761095,0.5974705833124765,0.6588670584644832,0.5878212358922391
binary,auc,1.0,1.0,0.1,50,10,20,0.7047713369256682,0.6127948424844017,0.6683421481135555,0.5973045034289648
binary,auc,1.0,1.0,0.1,50,10,50,0.7392589277216725,0.6314164111844675,0.6724604338046918,0.601107812345897
binary,auc,1.0,1.0,0.1,50,10,100,0.7641068516511457,0.6473780778110757,0.6677286437297371,0.5948772449666048
binary,auc,1.0,1.0,0.1,50,20,10,0.6811193637816856,0.598038217678959,0.6585024043379623,0.5882520364769305
binary,auc,1.0,1.0,0.1,50,20,20,0.7032677670928126,0.6121035346175252,0.6683261179573972,0.5989137111492671
binary,auc,1.0,1.0,0.1,50,20,50,0.736988744692562,0.6317514010880307,0.6720742691062506,0.5983391595498325
binary,auc,1.0,1.0,0.1,50,20,100,0.7634990438461875,0.647004998836695,0.6671798801949933,0.5952071281832841
binary,auc,1.0,1.0,0.1,50,50,10,0.6800954203324516,0.597058915173945,0.6585581634456713,0.587571278627289
binary,auc,1.0,1.0,0.1,50,50,20,0.7008178238745079,0.6119813555458041,0.668111872710511,0.598997020849055
binary,auc,1.0,1.0,0.1,50,50,50,0.7320661098586053,0.6289279416084924,0.6724272482002823,0.5998373970148845
binary,auc,1.0,1.0,0.1,50,50,100,0.7561599378778331,0.6443204482789326,0.6686198272291083,0.5960483154806153
binary,auc,1.0,1.0,0.1,50,100,10,0.6773739069908687,0.594318648696785,0.6578875035468791,0.5873677537887781
binary,auc,1.0,1.0,0.1,50,100,20,0.6969385502441425,0.609800445689075,0.6668381192399853,0.5972322622934976
binary,auc,1.0,1.0,0.1,50,100,50,0.7251463775796227,0.6257136972083331,0.6720190443898799,0.6013637454467434
binary,auc,1.0,1.0,0.1,50,100,100,0.7479080158685205,0.639722100665446,0.6685612780695788,0.5975349815136158
binary,auc,1.0,1.0,0.2,2,10,10,0.6649591903440087,0.5879606851021785,0.6551737090197198,0.588637672644828
binary,auc,1.0,1.0,0.2,2,10,20,0.6782411609598341,0.5964341923489004,0.66391576831054,0.5928544385727065
binary,auc,1.0,1.0,0.2,2,10,50,0.6903931499916028,0.6058121359757563,0.6699346129416751,0.5988164657217031
binary,auc,1.0,1.0,0.2,2,10,100,0.6974388223272033,0.6100887749939452,0.67169503213511,0.5969623185856379
binary,auc,1.0,1.0,0.2,2,20,10,0.6649591903440087,0.5879606851021785,0.6551737090197198,0.588637672644828
